Stop_stn,Ride_time,sub
DYW_1,00:00:25,0 days 00:48:41
ESD_1,05:42:00,0 days 00:00:00
IX_2,05:45:40,0 days 00:03:40
DQF_1,05:46:38,0 days 00:04:38
CRT_1,05:47:19,0 days 00:05:19
CZA_1,05:52:46,0 days 00:10:46
APJ_1,05:54:36,0 days 00:12:36
PP_1,05:57:57,0 days 00:15:57
BYV_1,06:00:05,0 days 00:18:05
AFT UPP S'GOON RD,06:01:19,0 days 00:19:19
FOS_1,06:02:06,0 days 00:20:06
CIB_1,06:03:38,0 days 00:21:38
CDP_1,06:04:19,0 days 00:22:19
ENV_1,06:05:27,0 days 00:23:27
AOK_1,06:06:16,0 days 00:24:16
FY_2,06:07:15,0 days 00:25:15
AUV_1,06:08:02,0 days 00:26:02
BYR_1,06:08:59,0 days 00:26:59
WS_1,06:09:56,0 days 00:27:56
FPJ_1,06:10:59,0 days 00:28:59
AFS_1,06:14:56,0 days 00:32:56
EFU_1,06:16:29,0 days 00:34:29
DLT_1,06:18:32,0 days 00:36:32
BMW_1,06:20:36,0 days 00:38:36
BNA_1,06:22:11,0 days 00:40:11
BER_1,06:23:13,0 days 00:41:13
CLI_1,06:25:59,0 days 00:43:59
BQA_1,06:27:03,0 days 00:45:03
CMZ_1,06:28:35,0 days 00:46:35
BLY_1,06:30:00,0 days 00:48:00
RJ_1,06:30:44,0 days 00:48:44
CPW_1,06:34:23,0 days 00:52:23
CSJ_1,06:58:22,0 days 01:16:22
EZS_1,23:00:07,0 days 00:09:24
ELU_1,23:22:43,0 days 00:33:09
RN_1,23:27:38,0 days 00:37:50
CDA_1,23:33:35,0 days 00:42:16
