Stop_stn,Ride_time,sub
AU_2,07:41:38,0 days 00:00:00
AM_2,07:47:31,0 days 00:05:53
AZR_1,07:49:50,0 days 00:08:12
EN_2,07:50:51,0 days 00:09:13
DGD_1,07:54:29,0 days 00:12:51
EP_1,07:55:36,0 days 00:13:58
E_3,07:57:18,0 days 00:15:40
HG_1,07:59:51,0 days 00:18:13
KP_1,08:00:50,0 days 00:19:12
SN_1,08:02:41,0 days 00:21:03
DMV_1,08:03:53,0 days 00:22:15
EVB_1,08:12:35,0 days 00:30:57
EGB_1,08:31:46,0 days 00:50:08
AIY_1,08:35:58,0 days 00:54:20
BUE_1,08:37:42,0 days 00:56:04
DAY_1,08:39:09,0 days 00:57:31
AHG_1,08:41:57,0 days 01:00:19
BRC_1,08:44:30,0 days 01:02:52
BPT_1,08:48:57,0 days 01:07:19
BUX_1,08:50:57,0 days 01:09:19
