Stop_stn,Ride_time,sub
OY_2,14:09:14,0 days 00:07:14
ET_2,17:41:20,0 days 00:00:00
EQP_1,17:46:24,0 days 00:05:04
DHY_1,17:49:20,0 days 00:08:00
DPF_1,17:50:16,0 days 00:08:56
CNV_1,17:51:12,0 days 00:09:52
KB_1,17:52:11,0 days 00:10:51
EHS_1,17:56:17,0 days 00:14:57
V_4,18:02:52,0 days 00:21:32
B_2,18:03:46,0 days 00:22:26
B_3,18:05:47,0 days 00:24:27
CSN_1,18:06:50,0 days 00:25:30
EVW_1,18:10:28,0 days 00:29:08
CYK_1,18:12:21,0 days 00:31:01
AJ_2,18:14:29,0 days 00:33:09
ALO_1,18:16:12,0 days 00:34:52
EAC_1,18:18:08,0 days 00:36:48
ERX_1,18:19:56,0 days 00:38:36
CMC_1,18:20:53,0 days 00:39:33
ESM_1,18:21:29,0 days 00:40:09
DYD_1,18:38:27,0 days 00:57:07
FFB_1,18:50:02,0 days 01:08:42
FMT_1,18:50:46,0 days 01:09:26
FMV_1,18:51:29,0 days 01:10:09
FX_2,18:55:41,0 days 01:14:21
