Stop_stn,Ride_time,sub
ESK_1,06:32:14,0 days 00:30:23
ELK_1,07:38:32,0 days 00:10:28
BZU_1,07:41:12,0 days 00:12:16
AZY_1,07:47:21,0 days 00:19:54
ASG_1,07:51:34,0 days 00:23:50
CKC_1,08:10:12,0 days 00:42:10
ON_1,09:14:26,0 days 01:46:09
GE_2,09:19:38,0 days 01:52:56
EVS_1,09:21:29,0 days 01:50:22
EEF_1,09:36:42,0 days 02:07:49
BQW_1,09:56:20,0 days 02:29:14
EFA_1,14:49:58,0 days 00:49:12
CUD_1,14:58:51,0 days 00:58:47
AZZ_1,14:59:29,0 days 00:56:53
DXP_1,16:22:03,0 days 00:00:00
CW_1,16:25:57,0 days 00:03:54
GO_1,16:26:55,0 days 00:04:52
BMJ_1,16:28:13,0 days 00:06:10
DXF_1,16:32:26,0 days 00:10:23
AID_1,16:33:01,0 days 00:10:58
EK_1,16:34:40,0 days 00:12:37
DUS_1,16:35:33,0 days 00:13:30
HB_2,16:39:19,0 days 00:17:16
CUQ_1,16:41:39,0 days 00:19:36
SI_1,16:42:39,0 days 00:20:36
EAB_1,16:43:31,0 days 00:21:28
ACI_1,16:44:33,0 days 00:22:30
AIW_1,16:45:32,0 days 00:23:29
CTD_1,16:46:39,0 days 00:24:36
CSV_1,16:48:09,0 days 00:26:06
BYN_1,16:49:01,0 days 00:26:58
DSC_1,16:50:52,0 days 00:28:49
EUS_1,16:52:02,0 days 00:29:59
EEE_1,16:54:25,0 days 00:32:22
EVM_1,16:56:41,0 days 00:34:38
BAF_1,16:58:04,0 days 00:36:01
EO_1,16:59:03,0 days 00:37:00
M_2,17:01:33,0 days 00:39:30
AAQ_1,17:02:12,0 days 00:40:09
DZB_1,17:07:38,0 days 00:45:35
AX_1,17:09:20,0 days 00:47:17
J_1,17:09:45,0 days 00:47:42
AWN_1,17:12:54,0 days 00:50:51
CCH_1,17:15:36,0 days 00:53:33
EBU_1,17:17:42,0 days 00:55:39
BGV_1,17:18:21,0 days 00:56:18
IV_2,17:20:46,0 days 00:58:43
ALV_1,17:22:12,0 days 01:00:09
BMB_1,17:23:11,0 days 01:01:08
DT_2,17:24:26,0 days 01:02:23
BSK_1,17:25:22,0 days 01:03:19
EY_1,17:27:11,0 days 01:05:08
AWD_1,17:29:04,0 days 01:07:01
BNQ_1,17:30:04,0 days 01:08:01
CHJ_1,17:31:06,0 days 01:09:03
DJU_1,17:32:53,0 days 01:10:50
AMN_1,17:33:27,0 days 01:11:24
BZS_1,17:34:11,0 days 01:12:08
AGT_1,17:36:58,0 days 01:14:55
FP_1,17:39:28,0 days 01:17:25
BSX_1,17:40:21,0 days 01:18:18
AHO_1,17:41:37,0 days 01:19:34
CHO_1,17:43:26,0 days 01:21:23
ER_2,17:49:01,0 days 01:26:58
BQP_1,17:52:54,0 days 01:30:51
CAC_1,17:55:22,0 days 01:33:19
FA_1,17:57:55,0 days 01:35:52
RK_1,18:02:04,0 days 01:40:01
PI_2,18:04:52,0 days 01:42:49
AN_4,18:06:03,0 days 01:44:00
EHW_1,18:10:43,0 days 01:48:40
BYC_1,18:14:30,0 days 01:52:27
ACQ_1,18:16:38,0 days 01:54:35
ENV_1,18:17:48,0 days 01:55:45
AOK_1,18:20:11,0 days 01:58:08
FY_2,18:21:07,0 days 01:59:04
AUV_1,18:21:54,0 days 01:59:51
BYR_1,18:22:45,0 days 02:00:42
WS_1,18:23:45,0 days 02:01:42
FPJ_1,18:25:24,0 days 02:03:21
CPB_1,18:26:52,0 days 02:04:49
BVN_1,18:29:11,0 days 02:07:08
CKJ_1,18:29:46,0 days 02:07:43
FOF_1,18:30:56,0 days 02:08:53
BJZ_1,18:31:38,0 days 02:09:35
CCS_1,18:33:47,0 days 02:11:44
EEQ_1,18:37:16,0 days 02:15:13
AVJ_1,18:39:20,0 days 02:17:17
EDF_1,18:42:21,0 days 02:20:18
AHJ_1,18:44:14,0 days 02:22:11
AAG_1,18:46:38,0 days 02:24:35
