Stop_stn,Ride_time,sub
BOG_1,06:53:32,0 days 00:33:07
DVB_1,14:12:57,0 days 00:37:51
CYC_1,15:49:55,0 days 00:36:51
CYH_1,16:09:41,0 days 02:19:00
WX_1,17:49:12,0 days 02:36:40
AWR_1,18:01:46,0 days 00:00:00
AEE_1,18:04:05,0 days 00:02:19
W_3,18:06:46,0 days 00:05:00
CNZ_1,18:07:58,0 days 00:06:12
EZS_1,18:12:36,0 days 00:10:50
DBN_1,18:14:43,0 days 00:12:57
BYX_1,18:17:40,0 days 00:15:54
MP_1,18:20:08,0 days 00:18:22
APQ_1,18:21:17,0 days 00:19:31
K_4,18:23:47,0 days 00:22:01
AD_4,18:24:21,0 days 00:22:35
FNA_1,18:27:33,0 days 00:25:47
AFX_1,18:30:54,0 days 00:29:08
BW_2,18:33:13,0 days 00:31:27
ALI_1,18:35:12,0 days 00:33:26
CB_2,18:37:01,0 days 00:35:15
DKB_1,18:38:36,0 days 00:36:50
EKE_1,18:40:28,0 days 00:38:42
AQX_1,18:41:52,0 days 00:40:06
BPA_1,18:43:11,0 days 00:41:25
ESH_1,18:45:50,0 days 00:44:04
L_5,18:55:16,0 days 00:53:30
LN_1,18:57:59,0 days 00:56:13
AW_3,18:59:38,0 days 00:57:52
APW_1,19:00:17,0 days 00:58:31
OP_2,19:00:53,0 days 00:59:07
CD_3,19:01:58,0 days 01:00:12
EJM_1,19:03:54,0 days 01:02:08
BCI_1,19:07:04,0 days 01:05:18
DX_1,19:09:32,0 days 01:07:46
BL_3,19:10:42,0 days 01:08:56
BF_3,19:12:16,0 days 01:10:30
W_4,19:13:43,0 days 01:11:57
BXT_1,19:15:04,0 days 01:13:18
DFX_1,19:18:12,0 days 01:16:26
DHS_1,19:23:41,0 days 01:21:55
DMQ_1,19:24:36,0 days 01:22:50
BGX_1,19:31:07,0 days 01:29:21
AHQ_1,19:35:08,0 days 01:33:22
BSN_1,19:39:18,0 days 01:37:32
EQX_1,19:42:55,0 days 01:41:09
BUF_1,19:44:10,0 days 01:42:24
DOD_1,19:51:35,0 days 01:49:49
CQQ_1,19:52:55,0 days 01:51:09
EAL_1,19:53:50,0 days 01:52:04
IH_2,19:55:02,0 days 01:53:16
CB_3,19:57:06,0 days 01:55:20
IT_2,19:58:57,0 days 01:57:11
EQI_1,19:59:44,0 days 01:57:58
CWA_1,20:02:56,0 days 02:01:10
EIH_1,20:04:37,0 days 02:02:51
CYZ_1,20:05:40,0 days 02:03:54
MJ_2,20:07:24,0 days 02:05:38
AAW_1,20:08:22,0 days 02:06:36
CLH_1,20:09:33,0 days 02:07:47
WY_1,20:16:34,0 days 02:14:48
DFC_1,20:18:01,0 days 02:16:15
BXI_1,20:20:26,0 days 02:18:40
BIQ_1,20:22:32,0 days 02:20:46
Y_4,20:23:32,0 days 02:21:46
DHW_1,20:24:38,0 days 02:22:52
DDF_1,20:26:41,0 days 02:24:55
DUA_1,20:27:49,0 days 02:26:03
IJ_2,20:28:41,0 days 02:26:55
FD_1,20:29:57,0 days 02:28:11
FD_2,20:30:47,0 days 02:29:01
AD_3,20:31:22,0 days 02:29:36
KA_1,20:33:43,0 days 02:31:57
EOJ_1,20:34:58,0 days 02:33:12
DD_1,20:35:55,0 days 02:34:09
DWJ_1,20:37:56,0 days 02:36:10
CNP_1,20:39:15,0 days 02:37:29
VJ_1,20:41:41,0 days 02:39:55
EWU_1,20:43:48,0 days 02:42:02
WN_1,20:45:27,0 days 02:43:41
