Stop_stn,Ride_time,sub
BDU_1,07:51:21,0 days 00:00:00
VU_1,07:52:58,0 days 00:01:37
AOY_1,07:54:49,0 days 00:03:28
DMY_1,07:56:44,0 days 00:05:23
OK_2,07:57:54,0 days 00:06:33
BEA_1,08:00:56,0 days 00:09:35
MF_2,08:03:15,0 days 00:11:54
BTS_1,08:06:12,0 days 00:14:51
QA_2,08:08:03,0 days 00:16:42
AUX_1,08:10:04,0 days 00:18:43
ELX_1,08:11:41,0 days 00:20:20
AIM_1,08:14:44,0 days 00:23:23
FIO_1,08:50:18,0 days 00:58:57
AIY_1,08:54:17,0 days 01:02:56
BUE_1,08:56:20,0 days 01:04:59
EHC_1,08:59:50,0 days 01:08:29
EHA_1,09:01:54,0 days 01:10:33
