Stop_stn,Ride_time,sub
BVL_1,07:13:06,0 days 00:00:00
ED_1,07:23:29,0 days 00:10:23
BCL_1,07:24:15,0 days 00:11:09
COT_1,07:26:05,0 days 00:12:59
AGE_1,07:28:44,0 days 00:15:38
AYU_1,07:29:35,0 days 00:16:29
DTM_1,07:30:46,0 days 00:17:40
BLQ_1,07:32:27,0 days 00:19:21
DJR_1,07:33:18,0 days 00:20:12
AK_4,07:34:24,0 days 00:21:18
DY_2,07:38:37,0 days 00:25:31
AAB_1,07:40:19,0 days 00:27:13
ESJ_1,07:41:58,0 days 00:28:52
BEL_1,07:42:42,0 days 00:29:36
AZ_3,07:46:41,0 days 00:33:35
SZ_1,07:50:09,0 days 00:37:03
DHO_1,07:51:40,0 days 00:30:45
BGR_1,07:51:48,0 days 00:38:42
CSW_1,08:45:05,0 days 00:25:23
ED_2,10:15:33,0 days 00:05:26
