Stop_stn,Ride_time,sub
BVL_1,18:40:14,0 days 00:00:00
ACA_1,18:45:07,0 days 00:04:53
AJB_1,18:45:48,0 days 00:05:34
AZK_1,18:46:56,0 days 00:06:42
BAV_1,18:48:08,0 days 00:07:54
EIO_1,18:49:21,0 days 00:28:55
BOD_1,18:49:30,0 days 00:09:16
DNF_1,18:50:32,0 days 00:10:18
AIU_1,18:51:08,0 days 00:10:54
OO_2,18:51:36,0 days 00:31:29
ERS_1,18:52:16,0 days 00:12:02
FME_1,18:53:29,0 days 00:13:15
CFR_1,18:54:03,0 days 00:33:37
DGJ_1,18:54:25,0 days 00:14:11
BSR_1,18:55:25,0 days 00:15:11
BV_2,18:57:07,0 days 00:16:53
AKI_1,18:57:59,0 days 00:17:45
DNL_1,19:00:21,0 days 00:20:07
CLT_1,19:01:28,0 days 00:21:14
DY_2,19:03:42,0 days 00:23:28
BUI_1,19:05:36,0 days 00:25:22
BTY_1,19:05:36,0 days 00:45:49
EKP_1,19:08:20,0 days 00:28:06
BWH_1,19:09:04,0 days 00:48:15
BQK_1,19:10:58,0 days 00:30:44
K_4,19:13:54,0 days 00:33:40
AD_4,19:14:56,0 days 00:34:42
AFX_1,19:21:33,0 days 00:41:19
BFX_1,19:23:12,0 days 00:42:58
CFB_1,19:23:32,0 days 00:24:50
BUS_1,19:23:51,0 days 00:43:37
APD_1,19:26:28,0 days 00:46:14
CJC_1,19:27:14,0 days 00:47:00
CEU_1,19:28:23,0 days 00:48:09
CFJ_1,19:30:19,0 days 00:50:05
DAS_1,19:31:34,0 days 01:13:17
CHZ_1,19:32:50,0 days 00:52:36
AWZ_1,19:33:44,0 days 00:34:41
ELU_1,19:35:24,0 days 00:55:10
AFS_1,19:36:32,0 days 00:56:18
EFU_1,19:38:25,0 days 00:58:11
AVP_1,19:41:25,0 days 01:01:11
EMT_1,19:42:10,0 days 01:01:56
CYL_1,19:42:47,0 days 01:24:19
FBU_1,19:43:38,0 days 01:03:24
DMU_1,19:45:26,0 days 01:05:12
ALS_1,19:47:29,0 days 01:07:15
CKK_1,19:53:10,0 days 01:12:56
BED_1,19:54:12,0 days 01:13:58
BPT_1,19:56:11,0 days 01:15:57
BUX_1,19:58:11,0 days 01:17:57
AJN_1,20:01:04,0 days 01:20:50
AZI_1,20:04:26,0 days 01:24:12
CQO_1,20:05:48,0 days 01:25:34
CWY_1,20:08:02,0 days 01:27:48
AXK_1,20:10:27,0 days 01:30:13
AQF_1,20:12:21,0 days 01:32:07
FBV_1,20:14:01,0 days 01:33:47
EDM_1,20:15:18,0 days 01:35:04
ENG_1,20:16:17,0 days 01:36:03
AYC_1,20:18:17,0 days 01:38:03
CMM_1,20:19:40,0 days 01:39:26
EVE_1,20:20:47,0 days 01:40:33
DKH_1,20:23:05,0 days 01:42:51
CFS_1,20:24:06,0 days 01:43:52
CES_1,20:24:47,0 days 01:44:33
CFN_1,20:27:07,0 days 01:46:53
EBB_1,20:27:43,0 days 01:47:29
AVM_1,20:28:21,0 days 01:48:07
CFQ_1,20:29:26,0 days 01:49:12
FNA_1,20:29:35,0 days 00:33:45
AUA_1,20:30:22,0 days 01:50:08
BNG_1,20:31:19,0 days 01:51:05
FD_1,20:32:39,0 days 01:52:25
FD_2,20:33:39,0 days 01:53:25
AD_3,20:34:53,0 days 01:54:39
KA_1,20:39:02,0 days 01:58:48
EG_2,20:41:12,0 days 02:00:58
CGI_1,20:42:15,0 days 02:02:01
OO_1,20:44:00,0 days 02:03:46
BC_2,20:45:09,0 days 02:04:55
DZC_1,20:45:51,0 days 02:05:37
EOB_1,20:46:55,0 days 02:06:41
AGB_1,20:48:33,0 days 02:08:19
DAA_1,20:50:21,0 days 02:10:07
EMK_1,20:52:35,0 days 02:12:21
AFP_1,20:53:12,0 days 02:12:58
BXE_1,20:54:09,0 days 02:13:55
BV_1,20:55:03,0 days 02:14:49
ETL_1,20:55:32,0 days 02:15:18
EJH_1,20:57:12,0 days 02:16:58
BYB_1,20:59:32,0 days 02:19:18
ENI_1,21:01:00,0 days 02:20:46
WP_1,21:02:34,0 days 02:22:20
CAW_1,21:03:52,0 days 02:23:38
DRU_1,21:06:02,0 days 02:25:48
EJI_1,21:18:29,0 days 02:19:18
AVT_1,21:20:42,0 days 02:21:54
AZU_1,21:23:02,0 days 02:23:29
FMZ_1,21:23:09,0 days 01:42:31
AIE_1,21:27:20,0 days 02:29:31
DFN_1,22:03:01,0 days 02:06:18
AJJ_1,22:14:46,0 days 02:22:29
