Stop_stn,Ride_time,sub
BJA_1,06:33:26,0 days 00:20:56
EDE_1,17:01:05,0 days 00:00:00
EKO_1,17:03:01,0 days 00:01:56
BPX_1,17:05:37,0 days 00:04:32
ACR_1,17:07:06,0 days 00:06:01
DEZ_1,17:09:05,0 days 00:08:00
FQF_1,17:11:04,0 days 00:09:59
DCQ_1,17:12:17,0 days 00:11:12
ELI_1,17:12:57,0 days 00:11:52
BSQ_1,17:13:45,0 days 00:12:40
AQM_1,17:15:41,0 days 00:14:36
AJP_1,17:16:49,0 days 00:15:44
CLC_1,17:19:33,0 days 00:18:28
DAK_1,17:21:14,0 days 00:20:09
JY_2,17:23:46,0 days 00:22:41
GM_1,17:25:28,0 days 00:24:23
CGN_1,17:27:59,0 days 00:26:54
CWQ_1,17:29:24,0 days 00:28:19
G_5,17:30:57,0 days 00:29:52
BXI_1,17:33:50,0 days 00:32:45
BIQ_1,17:35:06,0 days 00:34:01
Y_4,17:36:20,0 days 00:35:15
DHW_1,17:37:05,0 days 00:36:00
DDF_1,17:38:44,0 days 00:37:39
DUA_1,17:39:52,0 days 00:38:47
IJ_2,17:41:38,0 days 00:40:33
BTY_1,17:43:15,0 days 00:42:10
BFX_1,17:44:00,0 days 00:42:55
BUS_1,17:44:59,0 days 00:43:54
BWH_1,17:45:36,0 days 00:44:31
APD_1,17:47:05,0 days 00:46:00
CJC_1,17:47:55,0 days 00:46:50
CEU_1,17:48:40,0 days 00:47:35
ENN_1,17:51:50,0 days 00:50:45
DOX_1,17:52:39,0 days 00:51:34
DSJ_1,17:55:14,0 days 00:54:09
ENV_1,17:57:55,0 days 00:56:50
FBT_1,17:59:20,0 days 00:58:15
BP_2,18:00:34,0 days 00:59:29
AL_3,18:01:32,0 days 01:00:27
EZF_1,18:03:21,0 days 01:02:16
EZB_1,18:06:38,0 days 01:05:33
TG_1,18:08:44,0 days 01:07:39
EAG_1,18:10:16,0 days 01:09:11
ABH_1,18:13:43,0 days 01:12:38
UW_1,18:17:27,0 days 01:16:22
AOP_1,18:18:56,0 days 01:17:51
EZG_1,18:20:30,0 days 01:19:25
AQU_1,18:22:46,0 days 01:21:41
JI_2,18:23:33,0 days 01:22:28
DBZ_1,18:25:01,0 days 01:23:56
DYU_1,18:26:19,0 days 01:25:14
CCN_1,18:29:22,0 days 01:28:17
DMH_1,18:31:29,0 days 01:30:24
AMR_1,18:32:34,0 days 01:31:29
CFN_1,18:35:20,0 days 01:34:15
EBB_1,18:39:10,0 days 01:38:05
AVM_1,18:43:26,0 days 01:42:21
CFQ_1,18:46:46,0 days 01:45:41
FMZ_1,18:47:13,0 days 01:46:08
AUA_1,18:48:28,0 days 01:47:23
BNG_1,18:49:26,0 days 01:48:21
BW_2,18:52:18,0 days 01:51:13
ALI_1,18:53:49,0 days 01:52:44
CB_2,18:55:09,0 days 01:54:04
DKB_1,18:56:59,0 days 01:55:54
EKE_1,18:58:43,0 days 01:57:38
AQX_1,18:59:44,0 days 01:58:39
BPA_1,19:02:21,0 days 02:01:16
AXV_1,19:04:42,0 days 02:03:37
NS_2,19:07:19,0 days 02:06:14
CCE_1,19:10:22,0 days 02:09:17
BQ_2,19:12:36,0 days 02:11:31
FJ_2,19:13:29,0 days 02:12:24
CKE_1,19:15:13,0 days 02:14:08
MF_2,19:17:17,0 days 02:16:12
BTS_1,19:18:57,0 days 02:17:52
OH_2,19:20:45,0 days 02:19:40
DNP_1,19:21:52,0 days 02:20:47
CDX_1,19:26:46,0 days 02:25:41
BOW_1,19:27:36,0 days 02:26:31
BBI_1,19:29:25,0 days 02:28:20
FQE_1,19:30:49,0 days 02:29:44
QD_2,19:32:21,0 days 02:31:16
BM_2,19:33:49,0 days 02:32:44
CID_1,19:35:28,0 days 02:34:23
FU_1,19:37:54,0 days 02:36:49
