Stop_stn,Ride_time,sub
V_3,06:48:50,0 days 00:00:00
BCO_1,06:50:36,0 days 00:01:46
DVM_1,06:51:38,0 days 00:02:48
CFU_1,06:53:21,0 days 00:04:31
BIL_1,06:54:31,0 days 00:05:41
BSD_1,06:56:46,0 days 00:07:56
CVJ_1,06:57:28,0 days 00:08:38
ELO_1,06:58:10,0 days 00:09:20
CXN_1,06:59:42,0 days 00:10:52
SY_1,07:01:03,0 days 00:12:13
BVF_1,07:04:07,0 days 00:15:17
AYX_1,07:04:46,0 days 00:15:56
BBE_1,07:05:46,0 days 00:16:56
CKY_1,07:09:37,0 days 00:20:47
BBH_1,07:10:56,0 days 00:22:06
NL_1,07:11:39,0 days 00:22:49
SW_1,07:13:44,0 days 00:24:54
MN_1,07:16:45,0 days 00:27:55
CNX_1,07:17:56,0 days 00:29:06
ESW_1,07:20:24,0 days 00:31:34
FIP_1,07:22:05,0 days 00:33:15
BEW_1,07:23:18,0 days 00:34:28
IP_2,07:24:53,0 days 00:36:03
ENW_1,07:29:36,0 days 00:40:46
CTI_1,07:31:45,0 days 00:42:55
DBB_1,07:32:28,0 days 00:43:38
CSX_1,07:34:34,0 days 00:45:44
ARU_1,07:59:47,0 days 00:30:38
