Stop_stn,Ride_time,sub
DXE_1,07:22:50,0 days 00:00:00
DGR_1,07:24:45,0 days 00:01:55
EXN_1,07:27:50,0 days 00:05:00
ADH_1,07:34:19,0 days 00:11:29
CCF_1,07:35:25,0 days 00:12:35
SQ_1,07:36:13,0 days 00:13:23
DFL_1,07:37:14,0 days 00:14:24
APE_1,07:37:53,0 days 00:15:03
COG_1,07:40:43,0 days 00:17:53
FLB_1,07:42:26,0 days 00:19:36
BRQ_1,07:43:05,0 days 00:20:15
DIL_1,07:44:23,0 days 00:21:33
BMP_1,07:45:17,0 days 00:22:27
CQU_1,07:48:17,0 days 00:25:27
DBK_1,07:48:51,0 days 00:26:01
ASB_1,07:49:49,0 days 00:26:59
DTJ_1,07:50:39,0 days 00:27:49
AWF_1,07:51:44,0 days 00:28:54
DGV_1,07:52:41,0 days 00:29:51
HB_1,07:54:50,0 days 00:32:00
JG_1,07:57:41,0 days 00:34:51
DYV_1,07:58:36,0 days 00:35:46
DGE_1,08:02:32,0 days 00:39:42
DSA_1,08:04:58,0 days 00:42:08
BGH_1,08:06:02,0 days 00:43:12
EJL_1,08:06:50,0 days 00:44:00
DLD_1,08:10:08,0 days 00:47:18
BII_1,08:11:23,0 days 00:48:33
AHR_1,08:12:37,0 days 00:49:47
ERE_1,08:16:16,0 days 00:53:26
EPB_1,08:17:36,0 days 00:54:46
QB_1,08:19:11,0 days 00:56:21
CZV_1,08:22:59,0 days 01:00:09
DSM_1,08:25:04,0 days 01:02:14
EUZ_1,08:26:19,0 days 01:03:29
ALL_1,08:27:32,0 days 01:04:42
AZS_1,10:19:23,0 days 00:03:10
AVG_1,10:38:43,0 days 00:24:06
CCZ_1,10:46:58,0 days 00:30:34
AVZ_1,10:55:12,0 days 00:38:55
DQV_1,11:00:59,0 days 00:45:55
