Stop_stn,Ride_time,sub
AJD_1,17:42:08,0 days 00:00:00
DOU_1,17:43:48,0 days 00:01:40
EWV_1,17:45:12,0 days 00:03:04
CAG_1,17:46:34,0 days 00:04:26
XJ_1,17:52:48,0 days 00:10:40
JL_2,17:55:50,0 days 00:13:42
JL_1,17:56:39,0 days 00:14:31
ANH_1,18:03:07,0 days 00:20:59
CHH_1,18:04:12,0 days 00:22:04
AFA_1,18:05:30,0 days 00:23:22
AJN_1,18:12:06,0 days 00:29:58
EQO_1,18:14:21,0 days 00:32:13
EQN_1,18:17:07,0 days 00:34:59
LQ_1,18:18:04,0 days 00:35:56
BZI_1,18:20:42,0 days 00:38:34
BRE_1,18:21:48,0 days 00:39:40
CQN_1,18:23:07,0 days 00:40:59
ADE_1,18:25:43,0 days 00:43:35
BHH_1,18:27:49,0 days 00:45:41
YL_1,18:29:58,0 days 00:47:50
EEJ_1,18:32:46,0 days 00:50:38
BCD_1,18:34:22,0 days 00:52:14
CGY_1,18:36:40,0 days 00:54:32
AJI_1,18:37:28,0 days 00:55:20
BDI_1,18:39:47,0 days 00:57:39
CRD_1,18:41:39,0 days 00:59:31
LQ_2,18:43:05,0 days 01:00:57
ADC_1,18:45:43,0 days 01:03:35
BEW_1,18:47:36,0 days 01:05:28
IP_2,18:49:27,0 days 01:07:19
BPT_1,18:51:49,0 days 01:09:41
BEJ_1,19:05:51,0 days 01:23:43
CLI_1,19:11:05,0 days 01:28:57
BQA_1,19:12:35,0 days 01:30:27
CDA_1,19:14:54,0 days 01:32:46
CMZ_1,19:17:27,0 days 01:35:19
BLY_1,19:18:36,0 days 01:36:28
RJ_1,19:19:33,0 days 01:37:25
ETT_1,19:21:07,0 days 01:38:59
DYW_1,19:22:28,0 days 01:40:20
