Stop_stn,Ride_time,sub
DKN_1,07:57:07,0 days 01:11:16
CZY_1,08:06:27,0 days 01:21:19
DNM_1,08:58:04,0 days 01:50:33
CAG_1,16:58:17,0 days 01:09:03
ESD_1,17:34:05,0 days 00:00:00
IX_2,17:37:14,0 days 00:03:09
DQF_1,17:38:25,0 days 00:04:20
CRT_1,17:38:56,0 days 00:04:51
EZS_1,17:41:19,0 days 00:07:14
DBN_1,17:44:13,0 days 00:10:08
BYX_1,17:45:50,0 days 00:11:45
CZA_1,17:48:31,0 days 00:14:26
APJ_1,17:50:54,0 days 00:16:49
PP_1,17:53:16,0 days 00:19:11
BYV_1,17:54:01,0 days 00:19:56
ATJ_1,17:55:53,0 days 00:21:48
AFT UPP S'GOON RD,17:57:38,0 days 00:23:33
CIB_1,17:59:15,0 days 00:25:10
CDP_1,18:00:36,0 days 00:26:31
ENV_1,18:02:56,0 days 00:28:51
AOK_1,18:03:32,0 days 00:29:27
FY_2,18:04:46,0 days 00:30:41
AUV_1,18:05:32,0 days 00:31:27
BYR_1,18:06:24,0 days 00:32:19
WS_1,18:07:28,0 days 00:33:23
FPJ_1,18:08:27,0 days 00:34:22
ELU_1,18:09:56,0 days 00:35:51
AFS_1,18:12:23,0 days 00:38:18
EFU_1,18:14:26,0 days 00:40:21
DLT_1,18:18:52,0 days 00:44:47
RN_1,18:20:56,0 days 00:46:51
BMW_1,18:22:19,0 days 00:48:14
BNA_1,18:24:36,0 days 00:50:31
BER_1,18:25:38,0 days 00:51:33
CLI_1,18:28:19,0 days 00:54:14
BQA_1,18:29:33,0 days 00:55:28
CDA_1,18:31:32,0 days 00:57:27
CMZ_1,18:33:53,0 days 00:59:48
BLY_1,18:35:49,0 days 01:01:44
RJ_1,18:36:50,0 days 01:02:45
ETT_1,18:37:45,0 days 01:03:40
DYW_1,18:38:30,0 days 01:04:25
CPW_1,18:41:23,0 days 01:07:18
DOU_1,18:43:17,0 days 01:09:12
EWV_1,18:44:04,0 days 01:09:59
UK_1,18:50:17,0 days 01:16:12
XJ_1,18:51:38,0 days 01:17:33
AQJ_1,18:54:12,0 days 01:20:07
FOS_1,18:55:12,0 days 00:26:59
DEB_1,18:55:58,0 days 01:21:53
CSJ_1,18:58:03,0 days 01:23:58
AWK_1,18:58:52,0 days 01:24:47
AYC_1,19:01:41,0 days 01:27:36
CMM_1,19:04:15,0 days 01:30:10
EVE_1,19:07:24,0 days 01:33:19
DKH_1,19:09:55,0 days 01:35:50
FOU_1,19:11:20,0 days 01:37:15
BCX_1,19:12:37,0 days 01:38:32
BVA_1,19:14:17,0 days 01:40:12
DXA_1,19:15:50,0 days 01:41:45
BLU_1,19:18:24,0 days 01:44:19
DBZ_1,19:20:01,0 days 01:45:56
DYU_1,19:20:58,0 days 01:46:53
LC_2,19:23:23,0 days 01:49:18
ATH_1,19:25:34,0 days 01:51:29
BEF UPP S'GOON RD,19:27:38,0 days 01:53:33
PS_1,19:29:12,0 days 01:55:07
APT_1,19:32:24,0 days 01:58:19
BSA_1,19:34:09,0 days 02:00:04
TQ_1,19:35:31,0 days 02:01:26
AP_3,19:37:10,0 days 02:03:05
CMN_1,19:38:30,0 days 01:10:42
DWJ_1,19:38:55,0 days 02:04:50
CNP_1,19:40:24,0 days 02:06:19
VJ_1,19:43:16,0 days 02:09:11
EZQ_1,19:46:24,0 days 02:12:19
DH_2,19:48:10,0 days 02:14:05
CLZ_1,19:50:03,0 days 02:15:58
CNW_1,19:51:31,0 days 01:23:10
FOR_1,20:16:39,0 days 01:48:27
