Stop_stn,Ride_time,sub
DXP_1,07:06:38,0 days 00:00:00
EU_1,07:07:41,0 days 00:16:58
CW_1,07:11:53,0 days 00:05:15
GO_1,07:13:41,0 days 00:07:03
BYJ_1,07:16:18,0 days 00:09:40
BAE_1,07:16:54,0 days 00:10:16
EPG_1,07:18:35,0 days 00:11:57
EYY_1,07:21:23,0 days 00:14:45
DTC_1,07:22:35,0 days 00:15:57
I_1,07:26:19,0 days 00:19:41
ME_1,07:30:31,0 days 00:23:53
IU_2,07:32:34,0 days 00:25:56
IW_1,07:34:01,0 days 00:27:23
CXT_1,07:35:51,0 days 00:29:13
ART_1,07:38:03,0 days 00:31:25
OL_2,07:39:34,0 days 00:32:56
ACV_1,07:40:56,0 days 00:34:18
BIF_1,07:42:57,0 days 00:36:19
T_1,07:44:32,0 days 00:37:54
EBL_1,07:46:02,0 days 00:39:24
U_2,07:49:13,0 days 00:42:35
EDZ_1,07:53:45,0 days 00:47:07
FKI_1,07:55:21,0 days 00:48:43
DAL_1,07:56:21,0 days 00:49:43
TL_1,07:57:55,0 days 00:51:17
ERP_1,07:59:28,0 days 00:52:50
ARG_1,08:01:36,0 days 00:54:58
EKF_1,08:02:38,0 days 00:56:00
EEJ_1,08:03:50,0 days 00:57:12
BCD_1,08:04:45,0 days 00:58:07
CGY_1,08:06:38,0 days 01:00:00
DLN_1,08:08:27,0 days 01:01:49
CVW_1,08:10:42,0 days 01:04:04
CRD_1,08:11:50,0 days 01:05:12
LQ_2,08:13:40,0 days 01:07:02
ADC_1,08:16:13,0 days 01:09:35
BEW_1,08:18:21,0 days 01:11:43
IP_2,08:21:14,0 days 01:14:36
BPT_1,08:23:40,0 days 01:17:02
BUX_1,08:25:32,0 days 01:18:54
ADF_1,08:25:58,0 days 01:19:20
ADI_1,08:27:19,0 days 01:36:43
CZJ_1,08:29:15,0 days 01:36:45
EGZ_1,08:32:01,0 days 01:25:23
EGY_1,08:32:13,0 days 01:25:35
FAA_1,08:34:51,0 days 01:28:13
AVF_1,08:37:48,0 days 01:31:10
DBB_1,08:43:50,0 days 01:37:12
YV_1,09:28:28,0 days 01:37:53
