Stop_stn,Ride_time,sub
MZ_2,13:34:25,0 days 00:00:00
EET_1,13:37:14,0 days 00:02:49
BCQ_1,13:37:53,0 days 00:03:28
CFZ_1,13:39:13,0 days 00:04:48
BI_2,13:40:39,0 days 00:06:14
AKL_1,13:41:41,0 days 00:07:16
ELD_1,13:42:21,0 days 00:07:56
LN_1,13:43:21,0 days 00:08:56
BGI_1,13:44:49,0 days 00:10:24
CGD_1,13:46:15,0 days 00:11:50
CCU_1,13:48:18,0 days 00:13:53
NI_2,13:49:26,0 days 00:15:01
IB_2,13:50:30,0 days 00:16:05
BAT_1,13:51:27,0 days 00:17:02
ARK_1,13:52:30,0 days 00:18:05
XD_1,13:53:16,0 days 00:18:51
DX_2,13:59:58,0 days 00:25:33
DQY_1,14:02:18,0 days 00:27:53
KH_2,14:03:23,0 days 00:28:58
ASE_1,14:04:08,0 days 00:29:43
BL_3,14:06:57,0 days 00:32:32
BM_3,14:08:28,0 days 00:34:03
CTQ_1,14:09:30,0 days 00:35:05
EUV_1,14:10:45,0 days 00:36:20
EAL_1,14:12:00,0 days 00:37:35
IH_2,14:12:54,0 days 00:38:29
CB_3,14:14:45,0 days 00:40:20
KD_2,14:16:23,0 days 00:41:58
ETU_1,14:17:11,0 days 00:42:46
BHY_1,14:18:20,0 days 00:43:55
ABS_1,14:19:53,0 days 00:45:28
